X,Y,N
-3.7239552,-7.4256854,4
-3.2439282,-3.2821987,4
3.3349643,-4.759232,4
-3.8614635,-4.0728927,4
-6.221449,-8.096181,4
-1.7649226,-7.6108694,4
4.099195,-3.2175863,4
7.7072735,-2.7951703,4
-3.90809,-6.6147914,4
-4.2315197,-9.334924,4
-4.121647,-1.6863774,4
4.61073,4.8579135,4
6.1494117,3.004884,4
4.6094456,4.858075,4
1.9515723,-5.6427097,4
-2.0192802,-7.721827,4
-7.4941244,-1.8972033,4
-1.585286,-7.5641017,4
9.203559,3.2683115,4
-4.7694097,-4.454177,4
-0.55269295,-4.2147756,4
-4.9442267,-3.1542478,4
12.11995,2.406996,4
-11.045509,-4.5112815,4
-9.532047,-2.76449,4
-7.527761,-2.4418707,4
15.019005,3.8176463,4
-7.771171,-2.827117,4
-7.203009,-2.1944988,4
-4.6138053,-6.409769,4
5.648004,0.6673994,4
-2.328952,-3.2033463,4
2.016621,0.9977953,4
-0.11549957,2.4438264,4
0.18365292,9.171902,4
-2.105818,4.200498,4
-0.17202884,7.1781764,4
-1.6501182,6.8916945,4
-1.2639626,8.418039,4
9.234395,2.2882645,4
9.171978,3.8196254,4
2.8595595,3.6491458,4
-8.808422,4.1805,4
-8.791588,4.886422,4
1.0547094,-1.5763112,4
-2.1085322,10.67287,4
0.98742974,-5.0653734,4
9.767729,1.265317,4
9.76114,-2.732164,4
0.66632265,2.886431,4
2.118023,-5.8135705,4
2.655069,-6.271733,4
-8.5137205,-1.8878093,4
-0.54451823,-6.3235865,4
-8.505548,-3.7344034,4
-6.816934,-2.4054413,4
0.67623794,-4.931911,4
-7.9667463,-2.6603858,4
15.243287,-6.103584,4
-5.8429594,-4.7547784,4
12.847103,-6.883202,4
-1.3397696,11.233014,4
2.9150338,-6.3993406,4
-2.4660633,-9.732683,4
-5.628245,-5.6484575,4
6.6672964,2.6304142,4
-2.106488,-7.6119695,4
0.33177856,-4.499573,4
5.3199334,3.8668828,4
4.4586225,-5.5536313,4
-7.298602,-2.3567371,4
3.883704,3.3743382,4
-2.3817418,-5.3684077,4
11.788021,1.4169414,4
-1.303497,9.91876,4
8.179987,6.4603763,4
2.8461294,11.848705,4
5.707785,4.5676007,4
15.421392,2.224653,4
15.242263,2.0430403,4
-2.7254553,-3.389352,4
-4.1515365,0.6919431,4
15.494057,-6.892417,4
-1.6816729,7.658938,4
8.6800585,5.822151,4
-0.17798048,-9.163431,4
-2.9317374,0.5515983,4
3.870662,-0.683483,4
-6.0258126,0.007975979,4
-5.264238,-6.303443,4
12.710557,4.5874248,4
-6.059965,-4.8491015,4
-3.951761,-2.6950655,4
-3.9823513,-9.28434,4
-6.3141894,-4.3125587,4
6.5790067,3.6743112,4
8.938796,2.8583138,4
-4.5616612,-7.5383654,4
-4.2051635,-2.8280315,4
-6.934408,-2.425395,4
-3.7537653,-6.7874174,4
-7.607482,-15.893822,4
-6.1549067,-4.69572,4
-5.829866,-6.8003883,4
-2.213567,-2.4551892,4
-2.024047,-2.7701612,4
-4.150923,-5.025655,4
-1.8699079,-7.769785,4
-2.0656018,5.2131205,4
5.592995,-2.1469743,4
