X,Y,N
6.4271865,-6.78796,4
1.3154464,-6.796722,4
3.0738723,0.5140718,4
8.149814,3.3146825,4
1.1029907,4.3855534,4
2.29381,-5.3378897,4
0.23918842,-5.5125103,4
6.3385653,-5.873277,4
-0.103355974,4.564437,4
-1.6114501,-4.4906263,4
-5.9344625,-2.958404,4
4.8789167,3.4110441,4
6.2850375,-5.8923526,4
4.07116,4.0518346,4
1.6457291,-0.26691815,4
-1.6243354,-4.0309005,4
1.360326,0.91982955,4
9.864928,3.0322754,4
9.858781,3.0400944,4
9.861909,3.03502,4
9.522685,1.232393,4
4.3722086,2.762779,4
0.5863888,-5.5900292,4
4.825002,-6.568565,4
-2.9557917,8.194256,4
-2.3442934,4.664551,4
-0.80884856,5.4685483,4
1.3435085,2.5740607,4
-9.660017,-3.8142543,4
3.6793473,7.0505996,4
16.313236,-1.2371888,4
-0.04502226,-9.923009,4
7.6415496,5.489706,4
3.266855,3.3122146,4
-0.67334884,-5.7896276,4
5.6624317,5.4324903,4
3.3767157,6.564133,4
3.3593829,6.5711775,4
11.674282,0.26941663,4
-3.9339812,-4.9023843,4
8.901866,1.94826,4
1.6821615,-7.185918,4
8.907066,1.9476771,4
1.6858755,-7.1774154,4
15.46876,-6.603828,4
-0.67780215,-1.8961805,4
1.8577493,9.075924,4
6.042778,8.355063,4
4.493017,0.43518972,4
15.468705,-6.603722,4
6.0451503,8.355599,4
-0.68241835,-1.9082028,4
4.4870396,0.44418737,4
15.468838,-6.6037455,4
6.051845,8.363953,4
-0.69525427,-1.8904355,4
1.8393929,9.090799,4
4.4942265,0.43766475,4
15.468946,-6.6035037,4
-0.68308103,-1.9107726,4
1.846062,9.082447,4
4.5078826,0.42252788,4
6.0501604,8.364039,4
-6.198517,13.729153,4
-10.583254,9.446597,4
7.24462,-2.7869174,4
4.087009,4.314835,4
1.5740422,-2.1609216,4
1.5659001,-2.175887,4
-6.198745,13.729381,4
-10.583018,9.446479,4
7.244604,-2.786729,4
4.051263,4.301443,4
-6.1947556,13.725377,4
-10.583989,9.447057,4
7.2553506,-2.793397,4
4.0987144,4.301618,4
1.5616465,-2.1847265,4
-10.584776,9.447539,4
-6.1906166,13.721183,4
7.2599354,-2.7956789,4
4.0962815,4.330516,4
7.2618384,-2.7965384,4
-10.584262,9.4472275,4
-6.1861844,13.716764,4
4.132038,4.3270717,4
-6.184442,13.715056,4
-10.584188,9.44718,4
7.262135,-2.797183,4
4.1648855,4.336954,4
-3.144911,-9.375789,4
-0.870275,-2.5692363,4
0.9037952,0.5619773,4
3.911228,2.409474,4
1.8295957,1.2105848,4
10.422709,1.3625757,4
-3.8889837,-3.0641143,4
-6.122879,-2.3217897,4
10.768527,-6.1074395,4
-0.59630007,11.040404,4
-4.656966,-1.889191,4
3.9593658,-6.834132,4
8.280727,5.532098,4
-6.8748426,2.7293801,4
-0.41622138,5.8638473,4
3.8094645,1.808384,4
8.313771,2.7635756,4
8.291166,2.7587433,4
8.052046,4.559784,4
-8.121305,-6.5309625,4
-0.79607815,-1.5305358,4
3.6328008,-4.3828697,4
4.3223753,2.2975194,4
-5.132272,-6.901891,4
-1.057979,-4.622414,4
-6.984297,-4.7876,4
5.775786,5.655657,4
-7.5671477,-6.5440483,4
1.4613906,2.669802,4
9.265092,6.0378194,4
-6.0277324,-7.7931514,4
-5.904384,-7.754638,4
-7.638396,-2.6672382,4
-5.7248216,-5.0906334,4
2.3608282,4.782728,4
0.67581016,-5.6135993,4
-4.438246,-1.5538007,4
-1.7810374,-0.3608235,4
-0.39292365,-2.3600492,4
3.9085217,2.9119358,4
3.8930767,2.9492276,4
-2.8156419,-1.1269425,4
11.493036,0.19219658,4
-0.6550956,7.524036,4
0.83301926,-5.6134787,4
2.3369157,3.717568,4
7.3803535,4.8326225,4
3.87078,3.678444,4
3.6345372,7.005353,4
-2.2844045,7.6952243,4
-6.2520113,-2.3388658,4
9.8618765,1.3291721,4
-5.143619,-0.9878865,4
6.1458025,10.0406,4
6.1461573,10.039715,4
6.1468887,10.040641,4
4.752993,5.0463786,4
6.146335,10.036994,4
6.1492686,10.045633,4
9.537643,1.2457508,4
8.7122,13.776704,4
5.263539,6.432896,4
9.356253,3.5499744,4
4.926935,7.078385,4
-0.8036729,8.021215,4
-5.9564114,-2.9204361,4
-6.8954573,-6.5680733,4
5.088118,3.088856,4
-2.8083463,3.4857707,4
-4.9363265,-6.2449903,4
4.20465,7.240578,4
5.24275,3.1529684,4
-0.72659796,12.175522,4
12.995211,-4.1262107,4
1.9749941,1.6341084,4
0.85870606,0.5829219,4
-8.338336,-3.7414114,4
3.2470727,11.352972,4
-5.1342044,-7.151532,4
-6.318801,-6.807404,4
7.0490966,3.9438553,4
