X,Y,N
4.9361477,5.6597323,4
7.8198075,-0.8154406,4
10.048046,3.3025413,4
4.642891,5.441122,4
4.288101,4.44505,4
4.6008267,4.1608076,4
6.4751506,6.7081385,4
10.924338,1.769571,4
5.0930457,7.67796,4
7.428944,3.295619,4
4.526631,5.2148366,4
6.0580235,4.3672523,4
5.3216963,3.4998224,4
5.5374165,3.3223462,4
6.3786335,-0.016453847,4
6.5502815,8.141346,4
8.363874,6.090728,4
7.056596,-0.6887874,4
7.1602435,5.178473,4
5.4995356,3.453173,4
7.4469995,2.6254573,4
5.419295,7.3951054,4
2.930101,6.193009,4
6.6163244,7.112255,4
6.2559953,3.3147523,4
10.897602,-0.1299056,4
6.151588,6.2822404,4
5.999651,0.04242374,4
7.404951,5.627263,4
6.768984,3.2159238,4
19.63176,4.1645904,4
4.740204,4.480962,4
6.9694433,2.57977,4
7.404168,-2.7519376,4
4.4469643,3.1209977,4
4.0584106,4.8086286,4
3.9492435,6.21615,4
11.817348,6.3764305,4
-4.961179,-8.073953,4
4.7769313,4.2839475,4
6.034543,5.750814,4
7.8272347,-2.4674566,4
6.0908833,5.7412477,4
10.212658,5.2963195,4
5.964267,7.6205473,4
8.24759,4.3923187,4
4.5062156,4.601483,4
21.30833,1.0852828,4
12.25474,-0.7040898,4
5.154357,5.4083624,4
4.9014077,7.1166844,4
5.420625,5.5974727,4
4.290279,3.3376267,4
5.5037756,4.463383,4
4.6181593,5.605763,4
5.5532017,6.179724,4
20.06891,0.19839376,4
7.0022063,5.79364,4
4.948887,6.8128643,4
6.1332593,-0.34317172,4
2.991309,6.2828026,4
13.062183,0.8012497,4
2.6226702,6.3177123,4
11.001401,-3.620828,4
6.866038,3.750228,4
12.390957,-4.995214,4
7.8849297,-8.787416,4
-4.7810783,-11.803406,4
4.599191,6.237699,4
10.782491,6.3422394,4
-5.004479,-10.331562,4
5.268547,5.518337,4
5.3465915,3.8426876,4
6.241941,8.027076,4
4.986229,4.6767745,4
-6.549218,-11.143502,4
5.1949315,6.338106,4
-5.3804264,-8.997915,4
5.2900515,5.435331,4
7.6343884,-0.88509184,4
3.685413,1.5629946,4
9.640668,3.2500148,4
4.9753103,3.738572,4
8.563925,3.8282406,4
14.119842,0.10675947,4
2.2247324,5.9059625,4
12.461222,-4.199355,4
13.491297,-4.8687525,4
-4.7904162,-10.697603,4
9.915853,3.6680238,4
20.481062,-0.10327073,4
-4.13898,19.651115,4
-6.114874,-10.374623,4
4.436054,4.4792895,4
21.5148,-0.026037447,4
21.447392,2.6428123,4
6.7591705,5.8015904,4
9.022978,-3.4093006,4
6.6616225,5.365848,4
5.5136456,6.1323757,4
-4.3999352,-11.020941,4
6.243151,4.049576,4
4.929303,6.948638,4
-5.333073,-7.5826244,4
8.10288,-3.3410504,4
-4.5570326,-7.9894695,4
-4.9194393,-8.081614,4
8.611366,5.964109,4
21.374771,0.3106508,4
7.2712655,8.264212,4
8.148652,0.7670233,4
6.696881,-1.9671212,4
10.023569,-1.0332451,4
5.198909,5.3713646,4
9.1466055,-2.2049024,4
10.446398,6.592892,4
1.9001365,6.2783165,4
-2.2415152,-8.207722,4
4.894479,5.1188817,4
5.5904346,4.8208566,4
6.5955834,4.0724497,4
7.872798,5.8508377,4
4.7300415,5.4961114,4
5.553033,3.1532936,4
12.986756,0.9382524,4
6.5382853,4.8527055,4
5.7281446,-8.855484,4
21.76004,2.189051,4
9.98184,4.8370967,4
7.6061125,-0.3256618,4
21.332006,0.38833535,4
