X,Y,N
4.634857,4.584469,4
19.187662,-0.24352545,4
-8.086152,3.0850253,4
6.511654,4.314963,4
6.7829046,2.8700876,4
5.8410068,0.74511766,4
7.729014,2.6425138,4
6.205056,3.3954365,4
8.5858135,3.921476,4
7.9321117,2.2004163,4
1.816331,-6.4523196,4
10.482553,7.817542,4
20.498613,0.27732876,4
6.5884013,0.62659425,4
5.792276,7.9699135,4
6.838422,2.0656247,4
4.455419,1.5937847,4
8.298748,1.2939562,4
1.6953474,-6.154225,4
11.288257,10.569199,4
7.40372,8.995103,4
7.6274676,2.3476367,4
10.957978,8.350674,4
8.923136,9.901289,4
6.6128564,1.1554395,4
8.877535,9.917853,4
10.433622,3.7760384,4
7.8194838,-0.019413115,4
7.4506974,5.4856505,4
9.764931,5.436816,4
8.660142,3.2363434,4
7.370146,0.809152,4
10.665993,3.4981034,4
7.7716584,2.8038456,4
11.275809,10.53325,4
10.5945635,10.1179085,4
8.810147,3.3849902,4
10.990945,8.706743,4
7.496431,8.576208,4
7.6894608,6.7593927,4
7.095212,2.7240894,4
6.6247787,4.463384,4
10.422566,7.626537,4
1.8532482,-6.5867624,4
4.516423,1.8180797,4
11.411278,8.22147,4
10.361371,11.051001,4
5.6956387,5.5666766,4
7.6594176,8.462425,4
7.958094,3.0097666,4
20.43187,0.24897708,4
6.496766,2.4667728,4
7.727999,-0.7522148,4
6.0564303,1.3756033,4
6.982621,5.3147016,4
7.203899,7.0458922,4
5.9731,1.2885888,4
1.8430567,-6.6394844,4
8.05603,5.565471,4
6.867958,9.205245,4
4.883158,0.6906698,4
4.9112234,0.6625861,4
4.5518293,1.745174,4
6.102438,7.05152,4
11.272261,10.621953,4
11.354271,10.669099,4
2.0768816,-6.717735,4
8.030217,5.8100634,4
10.475784,4.01151,4
10.222541,11.036845,4
8.496597,10.2275715,4
5.736416,4.210833,4
7.462278,5.817657,4
9.999777,4.8353314,4
5.930094,3.8103478,4
5.7289095,3.1822538,4
11.600203,1.3178235,4
4.920146,5.438474,4
5.3754454,7.088266,4
10.349479,11.044189,4
6.435816,3.1359384,4
6.589879,4.344632,4
6.083625,7.0669317,4
10.590691,10.089638,4
10.485492,4.3247623,4
8.910976,9.619891,4
10.617281,3.488027,4
5.7424436,3.7631855,4
11.1319475,8.380525,4
-9.096621,3.5675008,4
10.235919,9.967297,4
10.731719,8.091526,4
19.280186,-0.17219172,4
7.7674704,0.7338901,4
5.6891026,2.9183257,4
-8.150268,2.7087648,4
5.998613,0.11275838,4
6.3772144,3.2112668,4
6.951949,5.213494,4
6.5468707,1.5294415,4
10.746843,8.135284,4
8.676185,10.72693,4
19.172369,-0.26070726,4
6.0025682,7.0056696,4
9.792721,3.627392,4
