X,Y,N
16.055052,7.710168,4
21.792524,3.0565794,4
7.01477,13.627191,4
0.358028,17.102463,4
8.573681,15.504216,4
2.0905256,2.54771,4
9.646509,-1.4084903,4
3.5618167,14.754925,4
7.9955335,13.479264,4
-0.109898046,4.1121016,4
3.5361316,11.320263,4
9.930846,8.355801,4
7.0494657,0.9075415,4
8.700878,15.562529,4
3.546025,17.795462,4
8.211475,9.985994,4
3.693005,15.453403,4
15.950032,-2.253697,4
9.896282,13.698196,4
-1.2344214,-3.7931252,4
7.9133334,10.280274,4
6.7222157,10.495864,4
4.668633,16.259817,4
10.998222,11.424,4
9.128709,17.58792,4
4.691666,1.2161489,4
4.73023,17.131405,4
8.173616,10.689444,4
2.079738,17.203264,4
10.244826,-3.8337023,4
14.17567,-0.61178476,4
17.774466,-2.329167,4
18.647049,2.5261977,4
8.150484,14.364858,4
9.1830845,17.513575,4
20.068737,2.7872946,4
10.75674,-0.61727226,4
15.690877,16.07518,4
10.903339,9.925901,4
13.418719,13.465241,4
13.319407,13.723362,4
14.833066,9.152135,4
-1.3960121,5.0368476,4
11.304376,15.012387,4
1.073609,15.140664,4
20.540535,4.252391,4
20.728374,4.2208624,4
8.7984495,-0.549356,4
5.8828864,14.561422,4
5.530938,10.174011,4
16.33463,-1.8607657,4
3.1162581,14.978023,4
15.371141,0.55736244,4
6.265883,14.808226,4
13.403659,0.047356877,4
2.9230003,3.8096347,4
20.475266,3.2507474,4
3.2404268,12.102628,4
1.2475005,14.042823,4
8.402147,-2.8300924,4
8.738128,11.414439,4
3.9363267,17.741476,4
15.639996,-0.56946373,4
14.960314,8.532587,4
4.8715167,17.696777,4
1.7423688,2.283943,4
9.086851,13.429263,4
5.1216626,13.665176,4
8.1289215,16.343073,4
8.308062,13.702655,4
6.586436,1.3914485,4
4.9738593,15.904812,4
2.6705089,17.232227,4
9.117516,5.728244,4
-0.341979,4.870216,4
12.530467,4.549939,4
5.169609,10.732366,4
13.592879,10.248707,4
-0.45383996,13.761921,4
2.4984252,18.143776,4
6.96487,-1.6839278,4
4.6433406,1.2875483,4
5.760514,0.86374986,4
11.331555,12.550008,4
-1.1373792,5.2375007,4
11.177963,4.6329894,4
9.719455,15.059891,4
21.485012,3.5243003,4
12.087923,-0.7666828,4
11.33336,10.344272,4
7.0791545,14.992525,4
-0.0033401642,-4.477423,4
12.875114,-3.3614194,4
12.771811,11.621522,4
-0.92301345,4.8696933,4
9.859546,5.351174,4
9.761487,13.254893,4
14.766469,0.16528408,4
16.370638,7.5748463,4
13.206453,9.617369,4
4.3366895,15.650786,4
4.024575,15.738045,4
13.660443,11.03846,4
6.067292,0.26294377,4
3.5765357,15.734701,4
7.4929743,13.395167,4
-1.9515039,5.0993156,4
16.03567,8.134282,4
14.658541,0.23632646,4
11.675258,15.5570135,4
-0.85308117,-3.3977766,4
5.463133,-0.44504932,4
9.315225,17.061092,4
10.02271,0.101980776,4
-0.91254604,-0.91602004,4
9.674221,-3.512185,4
12.366895,-3.0064604,4
2.5602832,16.959332,4
5.2916255,-2.3151894,4
2.5118961,16.913918,4
5.2029066,-2.2762485,4
11.022449,14.012546,4
-0.26056722,13.545011,4
10.88414,7.0596323,4
14.955065,4.6843524,4
8.684055,5.099098,4
11.022637,14.013073,4
